Date,Service_Type,Resource_ID,Region,Usage_Quantity,Cost,Usage_Type,Account,Owner,Resource_State
2023-11-11 18:00:00,S3,bucket-12345,us-west-2,95.43,1627.69,Reserved,Dept_D,User_4,Running
2023-11-11 19:00:00,S3,bucket-12345,us-east-1,61.97,1805.31,On-Demand,Dept_C,User_4,Terminated
2023-11-11 20:00:00,EC2,vol-12345678,us-east-1,72.84,2944.22,Spot,Dept_B,User_5,Terminated
2023-11-11 21:00:00,EC2,i-12345678,eu-central-1,69.97,3949.77,On-Demand,Dept_B,User_4,Terminated
2023-11-12 00:00:00,Lambda,i-87654321,us-east-1,35.66,1109.9,Reserved,Dept_B,User_5,Stopped
2023-11-12 01:00:00,EC2,vol-12345678,us-east-1,10.1,1908.37,Spot,Dept_D,User_2,Terminated
2023-11-12 02:00:00,RDS,i-12345678,us-east-1,30.1,2675.75,On-Demand,Dept_C,User_3,Terminated
2023-11-12 03:00:00,RDS,i-87654321,us-east-1,6.95,67.72,On-Demand,Dept_D,User_1,Stopped
2023-11-12 05:00:00,DynamoDB,i-87654321,us-east-1,45.19,4633.62,On-Demand,Dept_D,User_5,Stopped
2023-11-12 06:00:00,S3,bucket-12345,ap-southeast-1,19.02,4217.68,On-Demand,Dept_D,User_2,Stopped
2023-11-12 07:00:00,S3,bucket-12345,ap-southeast-1,58.52,186.4,On-Demand,Dept_C,User_1,Running
2023-11-12 10:00:00,EC2,i-87654321,eu-central-1,30.66,1720.9,On-Demand,Dept_B,User_5,Stopped
2023-11-12 12:00:00,S3,bucket-12345,ap-southeast-1,87.01,4434.45,Reserved,Dept_C,User_5,Running
2023-11-12 14:00:00,Lambda,i-12345678,us-west-2,88.74,2468.41,Reserved,Dept_D,User_3,Terminated
2023-11-12 15:00:00,S3,bucket-12345,ap-southeast-1,41.35,128.82,Spot,Dept_A,User_3,Stopped
2023-11-12 16:00:00,RDS,i-87654321,us-west-2,34.46,1409.66,On-Demand,Dept_D,User_2,Running
2023-11-12 17:00:00,EC2,i-87654321,us-west-2,50.67,4059.46,Spot,Dept_C,User_2,Running
2023-11-12 18:00:00,S3,vol-12345678,us-west-2,6.24,4875.72,On-Demand,Dept_B,User_5,Running
2023-11-12 19:00:00,S3,bucket-12345,ap-southeast-1,15.5,4566.66,Spot,Dept_C,User_3,Terminated
2023-11-12 20:00:00,VPC,i-87654321,us-west-2,22.03,213.38,Spot,Dept_B,User_2,Terminated
2023-11-12 21:00:00,DynamoDB,i-87654321,ap-southeast-1,81.69,4633.69,On-Demand,Dept_D,User_2,Terminated
2023-11-12 23:00:00,Lambda,bucket-12345,ap-southeast-1,19.41,4338.58,Reserved,Dept_B,User_3,Running
2023-11-13 00:00:00,EC2,i-87654321,eu-central-1,27.75,4574.18,Reserved,Dept_C,User_2,Stopped
2023-11-13 01:00:00,RDS,vol-12345678,us-east-1,94.43,2441.16,Spot,Dept_D,User_5,Stopped
2023-11-13 02:00:00,EC2,vol-12345678,us-west-2,8.67,1056.49,Spot,Dept_B,User_2,Terminated
2023-11-13 04:00:00,S3,i-12345678,eu-central-1,52.25,118.23,On-Demand,Dept_A,User_1,Terminated
2023-11-13 05:00:00,Lambda,bucket-12345,us-east-1,72.6,3212.74,Reserved,Dept_A,User_5,Terminated
2023-11-13 06:00:00,RDS,i-87654321,eu-central-1,26.22,1686.73,Spot,Dept_D,User_2,Running
2023-11-13 07:00:00,DynamoDB,i-12345678,us-west-2,93.48,2479.74,Reserved,Dept_B,User_4,Running
2023-11-13 10:00:00,DynamoDB,i-87654321,eu-central-1,33.75,650.15,On-Demand,Dept_B,User_5,Running
2023-11-13 11:00:00,RDS,i-87654321,ap-southeast-1,34.94,2224.31,Spot,Dept_D,User_2,Stopped
2023-11-13 12:00:00,RDS,bucket-12345,ap-southeast-1,19.97,2217.05,Reserved,Dept_A,User_3,Running
2023-11-13 14:00:00,S3,vol-12345678,ap-southeast-1,17.57,3339.16,On-Demand,Dept_A,User_4,Terminated
2023-11-13 15:00:00,RDS,i-12345678,us-east-1,88.29,2691.28,Reserved,Dept_D,User_1,Running
2023-11-13 17:00:00,VPC,i-12345678,us-west-2,27.0,4090.52,On-Demand,Dept_C,User_1,Terminated
2023-11-13 19:00:00,S3,i-87654321,us-west-2,50.48,4305.55,On-Demand,Dept_C,User_5,Terminated
2023-11-13 20:00:00,DynamoDB,i-87654321,eu-central-1,66.96,4323.96,Spot,Dept_D,User_4,Terminated
2023-11-13 21:00:00,VPC,i-87654321,eu-central-1,89.83,4134.4,Reserved,Dept_A,User_1,Running
2023-11-13 22:00:00,DynamoDB,i-87654321,us-west-2,65.28,1707.32,On-Demand,Dept_A,User_3,Running
2023-11-14 01:00:00,VPC,i-12345678,us-east-1,91.55,1299.58,On-Demand,Dept_A,User_3,Running
2023-11-14 02:00:00,RDS,i-87654321,eu-central-1,90.25,261.38,Spot,Dept_C,User_1,Running
2023-11-14 06:00:00,VPC,vol-12345678,ap-southeast-1,79.19,4721.7,Reserved,Dept_B,User_5,Terminated
2023-11-14 07:00:00,VPC,i-12345678,ap-southeast-1,54.29,3280.68,Reserved,Dept_D,User_4,Running
2023-11-14 10:00:00,RDS,i-12345678,ap-southeast-1,19.33,4640.48,On-Demand,Dept_B,User_4,Stopped
2023-11-14 11:00:00,VPC,i-12345678,eu-central-1,44.01,1314.29,On-Demand,Dept_D,User_3,Terminated
2023-11-14 12:00:00,RDS,bucket-12345,ap-southeast-1,2.55,716.69,Reserved,Dept_C,User_1,Stopped
2023-11-14 13:00:00,S3,vol-12345678,eu-central-1,16.48,1612.72,On-Demand,Dept_D,User_5,Terminated
2023-11-14 14:00:00,VPC,bucket-12345,us-east-1,94.09,4161.33,On-Demand,Dept_A,User_1,Running
2023-11-14 15:00:00,S3,i-87654321,eu-central-1,57.85,875.88,Spot,Dept_B,User_5,Running
2023-11-14 17:00:00,EC2,vol-12345678,ap-southeast-1,48.7,3581.46,Spot,Dept_D,User_4,Running
2023-11-14 19:00:00,S3,vol-12345678,eu-central-1,53.94,2166.87,Spot,Dept_B,User_2,Running
2023-11-14 21:00:00,Lambda,i-12345678,us-west-2,89.98,426.75,Reserved,Dept_B,User_1,Terminated
2023-11-15 02:00:00,EC2,i-87654321,us-east-1,5.4,161.56,Spot,Dept_A,User_5,Terminated
2023-11-15 04:00:00,EC2,i-87654321,us-east-1,30.12,4242.52,On-Demand,Dept_A,User_4,Running
2023-11-15 05:00:00,Lambda,vol-12345678,us-west-2,41.02,4696.62,On-Demand,Dept_D,User_1,Running
2023-11-15 06:00:00,S3,i-87654321,us-west-2,56.45,279.52,On-Demand,Dept_C,User_4,Running
2023-11-15 07:00:00,RDS,bucket-12345,us-west-2,37.4,3506.41,On-Demand,Dept_B,User_2,Terminated
2023-11-15 08:00:00,EC2,i-12345678,ap-southeast-1,77.53,1828.98,On-Demand,Dept_A,User_1,Terminated
2023-11-15 10:00:00,RDS,i-87654321,us-west-2,6.07,3213.52,On-Demand,Dept_A,User_4,Stopped
2023-11-15 12:00:00,Lambda,i-87654321,us-east-1,31.83,1374.55,Reserved,Dept_B,User_5,Terminated
2023-11-15 14:00:00,VPC,i-87654321,eu-central-1,48.44,3179.56,Spot,Dept_B,User_1,Stopped
2023-11-15 17:00:00,S3,bucket-12345,ap-southeast-1,55.99,90.76,Reserved,Dept_D,User_1,Stopped
2023-11-15 20:00:00,EC2,bucket-12345,us-east-1,98.22,2620.78,On-Demand,Dept_A,User_2,Terminated
2023-11-15 21:00:00,Lambda,bucket-12345,us-east-1,31.74,357.14,On-Demand,Dept_D,User_1,Terminated
2023-11-15 22:00:00,S3,i-12345678,ap-southeast-1,58.49,2460.39,Spot,Dept_B,User_5,Stopped
2023-11-16 00:00:00,RDS,i-12345678,ap-southeast-1,86.56,2706.24,Reserved,Dept_C,User_5,Stopped
2023-11-16 01:00:00,VPC,vol-12345678,us-east-1,28.41,2588.31,Spot,Dept_D,User_3,Terminated
2023-11-16 02:00:00,DynamoDB,vol-12345678,us-west-2,36.75,3589.68,On-Demand,Dept_A,User_1,Running
2023-11-16 04:00:00,DynamoDB,vol-12345678,eu-central-1,87.01,2287.67,On-Demand,Dept_A,User_5,Running
2023-11-16 05:00:00,S3,vol-12345678,us-east-1,81.64,740.67,On-Demand,Dept_A,User_4,Running
2023-11-16 06:00:00,S3,i-12345678,us-west-2,26.46,2619.44,On-Demand,Dept_C,User_5,Running
2023-11-16 07:00:00,EC2,i-87654321,us-west-2,82.97,2959.91,Reserved,Dept_A,User_2,Running
2023-11-16 09:00:00,S3,vol-12345678,us-west-2,98.98,378.04,Reserved,Dept_A,User_5,Terminated
2023-11-16 11:00:00,Lambda,i-87654321,us-east-1,53.36,2931.89,Spot,Dept_A,User_5,Running
2023-11-16 15:00:00,VPC,i-87654321,eu-central-1,10.24,1242.1,Spot,Dept_D,User_3,Stopped
2023-11-16 16:00:00,S3,i-12345678,ap-southeast-1,0.32,1987.94,On-Demand,Dept_D,User_2,Stopped
2023-11-16 18:00:00,VPC,i-87654321,eu-central-1,96.67,4125.07,Spot,Dept_B,User_2,Stopped
2023-11-16 19:00:00,DynamoDB,i-87654321,us-east-1,12.71,1277.73,Reserved,Dept_D,User_2,Running
2023-11-16 20:00:00,VPC,vol-12345678,us-east-1,4.53,2988.08,Spot,Dept_B,User_1,Terminated
2023-11-16 22:00:00,DynamoDB,i-12345678,eu-central-1,58.86,4501.26,Reserved,Dept_A,User_3,Running
2023-11-16 23:00:00,S3,bucket-12345,us-east-1,94.85,2737.56,On-Demand,Dept_D,User_4,Stopped
2023-11-17 00:00:00,RDS,bucket-12345,ap-southeast-1,70.02,2806.65,Reserved,Dept_C,User_1,Terminated
2023-11-17 01:00:00,EC2,i-12345678,ap-southeast-1,27.71,4442.29,Reserved,Dept_D,User_3,Running
2023-11-17 02:00:00,Lambda,vol-12345678,us-west-2,93.91,272.38,Spot,Dept_B,User_5,Stopped
2023-11-17 04:00:00,S3,vol-12345678,us-east-1,97.91,2083.54,On-Demand,Dept_C,User_4,Running
2023-11-17 06:00:00,RDS,i-87654321,eu-central-1,75.41,4802.72,Spot,Dept_C,User_5,Stopped
2023-11-17 07:00:00,EC2,bucket-12345,eu-central-1,4.63,851.65,Reserved,Dept_C,User_5,Running
2023-11-17 08:00:00,DynamoDB,i-87654321,us-east-1,93.16,1407.7,On-Demand,Dept_C,User_5,Running
2023-11-17 09:00:00,EC2,i-12345678,eu-central-1,10.96,1367.65,On-Demand,Dept_D,User_2,Stopped
2023-11-17 12:00:00,Lambda,vol-12345678,us-east-1,9.67,2565.65,Reserved,Dept_A,User_1,Stopped
2023-11-17 15:00:00,VPC,i-12345678,us-east-1,59.93,315.06,Spot,Dept_A,User_5,Stopped
2023-11-17 16:00:00,Lambda,bucket-12345,eu-central-1,37.86,3112.61,Reserved,Dept_C,User_1,Terminated
2023-11-17 18:00:00,Lambda,i-87654321,us-west-2,87.12,2275.23,On-Demand,Dept_B,User_1,Running
2023-11-17 19:00:00,VPC,i-12345678,eu-central-1,42.68,534.01,On-Demand,Dept_C,User_1,Terminated
2023-11-17 20:00:00,EC2,i-12345678,eu-central-1,23.25,430.18,On-Demand,Dept_A,User_3,Stopped
2023-11-17 21:00:00,RDS,vol-12345678,us-west-2,27.33,1409.12,On-Demand,Dept_A,User_5,Stopped
2023-11-17 22:00:00,S3,vol-12345678,us-west-2,22.11,3762.75,On-Demand,Dept_C,User_4,Stopped
2023-11-17 23:00:00,DynamoDB,bucket-12345,us-west-2,54.17,1305.37,Spot,Dept_C,User_1,Running
2023-11-18 01:00:00,S3,bucket-12345,us-east-1,77.38,4098.39,Spot,Dept_D,User_2,Stopped
2023-11-18 05:00:00,VPC,vol-12345678,us-east-1,75.76,4052.75,Reserved,Dept_B,User_1,Terminated
2023-11-18 06:00:00,VPC,i-12345678,eu-central-1,79.35,323.32,Reserved,Dept_D,User_4,Running
2023-11-18 08:00:00,Lambda,vol-12345678,eu-central-1,3.31,3229.68,Spot,Dept_C,User_3,Terminated
2023-11-18 09:00:00,DynamoDB,bucket-12345,us-east-1,59.01,1991.04,Spot,Dept_A,User_5,Running
2023-11-18 11:00:00,S3,vol-12345678,ap-southeast-1,19.7,1928.27,On-Demand,Dept_D,User_2,Stopped
2023-11-18 12:00:00,Lambda,i-12345678,ap-southeast-1,69.47,2063.35,Spot,Dept_A,User_4,Terminated
2023-11-18 13:00:00,S3,i-87654321,us-east-1,26.93,2978.29,Reserved,Dept_B,User_3,Stopped
2023-11-18 15:00:00,RDS,vol-12345678,us-east-1,29.88,877.3,Spot,Dept_C,User_1,Stopped
2023-11-18 16:00:00,S3,i-12345678,eu-central-1,55.56,1135.58,Reserved,Dept_D,User_4,Running
2023-11-18 19:00:00,RDS,vol-12345678,eu-central-1,82.88,3611.16,On-Demand,Dept_D,User_4,Stopped
2023-11-18 21:00:00,DynamoDB,i-12345678,us-west-2,92.09,285.83,On-Demand,Dept_A,User_4,Terminated
2023-11-18 22:00:00,DynamoDB,i-12345678,ap-southeast-1,32.65,277.68,Reserved,Dept_A,User_2,Terminated
2023-11-19 00:00:00,RDS,i-12345678,us-west-2,43.09,190.61,Spot,Dept_A,User_1,Stopped
2023-11-19 01:00:00,S3,bucket-12345,us-east-1,78.6,4293.37,On-Demand,Dept_C,User_4,Running
2023-11-19 02:00:00,DynamoDB,i-87654321,eu-central-1,45.1,3486.37,Reserved,Dept_C,User_4,Stopped
2023-11-19 05:00:00,RDS,i-87654321,us-west-2,31.37,4245.08,Reserved,Dept_A,User_1,Terminated
2023-11-19 09:00:00,DynamoDB,i-87654321,ap-southeast-1,2.12,1883.95,Spot,Dept_B,User_1,Terminated
2023-11-19 10:00:00,DynamoDB,vol-12345678,ap-southeast-1,72.2,4227.88,Spot,Dept_D,User_5,Running
2023-11-19 13:00:00,S3,vol-12345678,us-west-2,2.68,153.73,Reserved,Dept_A,User_5,Stopped
2023-11-19 14:00:00,RDS,i-12345678,us-west-2,21.84,922.01,Spot,Dept_B,User_1,Stopped
2023-11-19 15:00:00,DynamoDB,bucket-12345,eu-central-1,43.9,4813.14,Spot,Dept_D,User_3,Terminated
2023-11-19 16:00:00,EC2,i-87654321,us-east-1,58.8,2272.13,Spot,Dept_B,User_3,Stopped
2023-11-19 19:00:00,S3,vol-12345678,ap-southeast-1,93.87,3821.73,Reserved,Dept_B,User_5,Running
2023-11-20 00:00:00,DynamoDB,i-87654321,ap-southeast-1,58.65,1618.85,On-Demand,Dept_C,User_1,Stopped
2023-11-20 01:00:00,VPC,i-12345678,us-west-2,77.34,3580.17,Spot,Dept_D,User_1,Terminated
2023-11-20 02:00:00,EC2,i-87654321,us-west-2,13.66,2479.35,Reserved,Dept_A,User_5,Stopped
2023-11-20 03:00:00,RDS,i-12345678,eu-central-1,80.28,4641.62,Reserved,Dept_D,User_3,Running
2023-11-20 04:00:00,Lambda,bucket-12345,eu-central-1,61.04,425.41,Reserved,Dept_A,User_1,Terminated
2023-11-20 08:00:00,DynamoDB,i-87654321,ap-southeast-1,19.6,3355.76,On-Demand,Dept_A,User_3,Stopped
2023-11-20 11:00:00,DynamoDB,bucket-12345,us-west-2,65.69,3859.24,On-Demand,Dept_A,User_4,Running
2023-11-20 13:00:00,EC2,bucket-12345,us-west-2,11.61,4559.69,Reserved,Dept_C,User_2,Terminated
2023-11-20 14:00:00,Lambda,i-12345678,ap-southeast-1,10.88,2890.98,On-Demand,Dept_B,User_4,Stopped
2023-11-20 16:00:00,Lambda,i-12345678,us-east-1,32.18,2403.66,Spot,Dept_D,User_3,Running
2023-11-20 18:00:00,DynamoDB,i-87654321,eu-central-1,34.89,3843.77,On-Demand,Dept_D,User_3,Stopped
2023-11-20 19:00:00,RDS,i-12345678,us-west-2,76.1,3048.13,Spot,Dept_A,User_4,Stopped
2023-11-21 00:00:00,RDS,bucket-12345,ap-southeast-1,10.06,2403.48,On-Demand,Dept_B,User_3,Stopped
2023-11-21 01:00:00,S3,vol-12345678,us-east-1,43.26,4986.03,Spot,Dept_D,User_2,Stopped
2023-11-21 02:00:00,DynamoDB,bucket-12345,us-west-2,7.65,1642.24,Spot,Dept_C,User_1,Running
2023-11-21 03:00:00,EC2,bucket-12345,us-west-2,90.99,583.24,On-Demand,Dept_B,User_3,Running
2023-11-21 04:00:00,RDS,i-12345678,ap-southeast-1,44.85,108.83,Reserved,Dept_D,User_1,Stopped
2023-11-21 06:00:00,RDS,i-12345678,eu-central-1,97.95,935.24,On-Demand,Dept_C,User_2,Running
2023-11-21 08:00:00,VPC,i-87654321,us-east-1,90.16,781.2,On-Demand,Dept_B,User_5,Running
2023-11-21 09:00:00,RDS,vol-12345678,us-east-1,13.62,4313.32,On-Demand,Dept_C,User_4,Stopped
2023-11-21 13:00:00,DynamoDB,vol-12345678,ap-southeast-1,64.69,3057.68,Spot,Dept_C,User_3,Running
2023-11-21 16:00:00,S3,vol-12345678,ap-southeast-1,9.3,429.3,On-Demand,Dept_A,User_4,Terminated
2023-11-21 17:00:00,DynamoDB,i-12345678,ap-southeast-1,36.52,2897.85,On-Demand,Dept_D,User_1,Stopped
2023-11-21 18:00:00,S3,vol-12345678,us-west-2,79.34,1729.71,Reserved,Dept_D,User_4,Terminated
2023-11-21 19:00:00,DynamoDB,vol-12345678,us-west-2,70.35,4260.82,Reserved,Dept_B,User_4,Running
2023-11-21 20:00:00,S3,i-87654321,eu-central-1,2.73,909.49,Spot,Dept_B,User_2,Running
2023-11-21 21:00:00,VPC,bucket-12345,us-east-1,45.04,1400.3,Reserved,Dept_C,User_4,Running
2023-11-22 00:00:00,VPC,vol-12345678,eu-central-1,41.24,559.18,Spot,Dept_B,User_1,Running
2023-11-22 02:00:00,DynamoDB,vol-12345678,us-west-2,55.17,3392.61,Reserved,Dept_B,User_5,Terminated
2023-11-22 03:00:00,EC2,vol-12345678,us-east-1,91.27,372.54,Spot,Dept_B,User_2,Running
2023-11-22 05:00:00,DynamoDB,bucket-12345,ap-southeast-1,40.13,522.12,On-Demand,Dept_A,User_3,Terminated
2023-11-22 07:00:00,S3,vol-12345678,us-east-1,5.08,4989.05,Spot,Dept_C,User_1,Terminated
2023-11-22 08:00:00,Lambda,i-87654321,us-east-1,90.06,869.88,Reserved,Dept_C,User_3,Running
2023-11-22 09:00:00,EC2,i-87654321,ap-southeast-1,69.67,1305.8,On-Demand,Dept_C,User_1,Terminated
2023-11-22 10:00:00,VPC,i-12345678,us-east-1,94.07,4492.18,Spot,Dept_C,User_3,Terminated
2023-11-22 12:00:00,DynamoDB,vol-12345678,eu-central-1,69.52,2462.91,Spot,Dept_B,User_2,Running
2023-11-22 13:00:00,Lambda,bucket-12345,ap-southeast-1,80.97,2813.74,Spot,Dept_B,User_4,Stopped
2023-11-22 14:00:00,VPC,i-87654321,us-east-1,70.24,1477.83,Spot,Dept_A,User_4,Terminated
2023-11-22 16:00:00,S3,bucket-12345,ap-southeast-1,27.63,3726.47,Spot,Dept_A,User_3,Terminated
2023-11-22 17:00:00,RDS,vol-12345678,us-west-2,56.72,3212.51,Spot,Dept_A,User_4,Terminated
2023-11-22 18:00:00,VPC,vol-12345678,us-west-2,44.73,4658.75,On-Demand,Dept_D,User_1,Running
2023-11-22 19:00:00,RDS,i-87654321,us-east-1,73.54,2890.77,Spot,Dept_C,User_1,Terminated
2023-11-22 20:00:00,S3,vol-12345678,eu-central-1,37.93,2559.63,On-Demand,Dept_C,User_5,Terminated
2023-11-23 00:00:00,S3,i-12345678,ap-southeast-1,1.83,811.83,On-Demand,Dept_C,User_4,Stopped
2023-11-23 01:00:00,RDS,i-12345678,us-west-2,64.71,4947.22,Spot,Dept_C,User_3,Stopped
2023-11-23 02:00:00,DynamoDB,bucket-12345,us-west-2,54.1,3261.43,On-Demand,Dept_C,User_4,Stopped
2023-11-23 04:00:00,EC2,vol-12345678,eu-central-1,79.02,1245.26,On-Demand,Dept_A,User_4,Terminated
2023-11-23 05:00:00,DynamoDB,vol-12345678,us-east-1,37.63,283.66,Reserved,Dept_D,User_4,Running
2023-11-23 07:00:00,S3,bucket-12345,eu-central-1,94.56,4540.91,Reserved,Dept_A,User_5,Terminated
2023-11-23 09:00:00,Lambda,bucket-12345,us-east-1,89.58,4707.83,Reserved,Dept_C,User_4,Terminated
2023-11-23 11:00:00,EC2,i-87654321,ap-southeast-1,50.26,3006.39,On-Demand,Dept_C,User_1,Terminated
2023-11-23 12:00:00,S3,i-87654321,eu-central-1,58.32,2418.61,Reserved,Dept_C,User_2,Running
2023-11-23 14:00:00,VPC,vol-12345678,ap-southeast-1,95.11,4956.91,Spot,Dept_B,User_1,Running
2023-11-23 15:00:00,RDS,i-87654321,us-east-1,56.08,4663.91,Reserved,Dept_C,User_2,Terminated
2023-11-23 16:00:00,DynamoDB,i-87654321,eu-central-1,18.21,2990.48,Spot,Dept_C,User_1,Stopped
2023-11-23 17:00:00,EC2,bucket-12345,eu-central-1,64.01,309.48,Reserved,Dept_A,User_2,Running
2023-11-23 18:00:00,DynamoDB,bucket-12345,us-east-1,7.71,3087.82,Spot,Dept_D,User_3,Stopped
2023-11-23 20:00:00,RDS,bucket-12345,ap-southeast-1,80.88,694.54,Reserved,Dept_D,User_4,Terminated
2023-11-24 00:00:00,DynamoDB,bucket-12345,eu-central-1,34.0,1668.1,Reserved,Dept_C,User_3,Terminated
2023-11-24 02:00:00,S3,bucket-12345,ap-southeast-1,68.95,236.92,Reserved,Dept_B,User_2,Stopped
2023-11-24 03:00:00,EC2,bucket-12345,us-west-2,96.96,3098.98,Spot,Dept_A,User_5,Terminated
2023-11-24 04:00:00,S3,i-87654321,ap-southeast-1,74.56,3285.33,Reserved,Dept_D,User_3,Running
2023-11-24 06:00:00,Lambda,vol-12345678,us-west-2,60.09,3925.69,Reserved,Dept_B,User_4,Stopped
2023-11-24 07:00:00,Lambda,i-12345678,us-west-2,14.31,3237.47,Reserved,Dept_A,User_4,Stopped
2023-11-24 11:00:00,VPC,i-12345678,us-east-1,97.95,269.44,Reserved,Dept_D,User_1,Running
2023-11-24 13:00:00,EC2,i-12345678,us-east-1,98.86,2559.3,Spot,Dept_A,User_3,Stopped
2023-11-24 16:00:00,VPC,i-12345678,eu-central-1,33.41,3475.48,Spot,Dept_C,User_5,Stopped
2023-11-24 18:00:00,EC2,bucket-12345,us-east-1,27.2,3982.58,Reserved,Dept_D,User_3,Stopped
2023-11-24 20:00:00,EC2,i-12345678,us-west-2,2.56,903.46,Reserved,Dept_C,User_4,Stopped
2023-11-24 21:00:00,RDS,i-87654321,ap-southeast-1,62.9,3288.27,On-Demand,Dept_B,User_3,Running
2023-11-24 23:00:00,EC2,bucket-12345,us-east-1,23.59,852.45,Reserved,Dept_A,User_5,Terminated
2023-11-25 00:00:00,VPC,vol-12345678,us-west-2,77.84,4361.81,On-Demand,Dept_D,User_5,Terminated
2023-11-25 02:00:00,Lambda,i-87654321,ap-southeast-1,70.81,4181.3,Reserved,Dept_B,User_1,Terminated
2023-11-25 03:00:00,S3,i-87654321,eu-central-1,70.03,1996.44,Spot,Dept_C,User_5,Running
2023-11-25 04:00:00,EC2,bucket-12345,us-west-2,18.56,4123.2,Reserved,Dept_A,User_2,Stopped
2023-11-25 07:00:00,EC2,vol-12345678,us-east-1,38.32,4788.04,On-Demand,Dept_B,User_4,Terminated
2023-11-25 08:00:00,DynamoDB,i-87654321,eu-central-1,71.06,1914.55,Reserved,Dept_A,User_4,Stopped
2023-11-25 10:00:00,RDS,i-12345678,us-east-1,25.83,1462.67,Spot,Dept_D,User_4,Stopped
2023-11-25 11:00:00,VPC,i-87654321,us-west-2,91.87,2474.16,Reserved,Dept_A,User_1,Stopped
2023-11-25 13:00:00,VPC,vol-12345678,ap-southeast-1,35.59,3615.06,On-Demand,Dept_B,User_2,Terminated
2023-11-25 14:00:00,RDS,i-87654321,eu-central-1,16.52,3938.67,Spot,Dept_D,User_5,Terminated
2023-11-25 19:00:00,S3,i-87654321,ap-southeast-1,79.2,3975.29,Spot,Dept_B,User_5,Running
2023-11-25 20:00:00,EC2,i-87654321,eu-central-1,44.16,4445.76,On-Demand,Dept_B,User_2,Stopped
2023-11-25 21:00:00,S3,bucket-12345,us-west-2,52.06,2381.45,On-Demand,Dept_B,User_3,Stopped
2023-11-25 23:00:00,EC2,i-12345678,us-west-2,96.81,1012.46,Reserved,Dept_B,User_4,Terminated
2023-11-26 00:00:00,RDS,i-87654321,eu-central-1,41.54,2572.13,On-Demand,Dept_D,User_1,Running
2023-11-26 01:00:00,DynamoDB,i-87654321,us-west-2,68.55,1069.23,Reserved,Dept_C,User_4,Terminated
2023-11-26 02:00:00,RDS,i-12345678,eu-central-1,26.83,940.78,On-Demand,Dept_B,User_5,Running
2023-11-26 07:00:00,RDS,vol-12345678,ap-southeast-1,75.91,1026.07,Spot,Dept_C,User_2,Stopped
2023-11-26 08:00:00,RDS,bucket-12345,us-west-2,91.53,736.1,On-Demand,Dept_D,User_2,Terminated
2023-11-26 09:00:00,DynamoDB,i-87654321,ap-southeast-1,93.33,3487.21,On-Demand,Dept_B,User_1,Running
2023-11-26 10:00:00,DynamoDB,vol-12345678,ap-southeast-1,59.67,2834.41,Spot,Dept_D,User_2,Terminated
2023-11-26 11:00:00,EC2,i-12345678,ap-southeast-1,48.02,2269.95,Spot,Dept_B,User_3,Terminated
2023-11-26 12:00:00,S3,vol-12345678,us-west-2,14.27,947.89,Spot,Dept_C,User_4,Stopped
2023-11-26 14:00:00,DynamoDB,i-87654321,us-east-1,94.54,1780.83,On-Demand,Dept_B,User_1,Running
2023-11-26 16:00:00,VPC,i-87654321,eu-central-1,75.2,4945.95,Reserved,Dept_C,User_5,Terminated
2023-11-26 17:00:00,DynamoDB,bucket-12345,eu-central-1,0.56,920.29,Reserved,Dept_C,User_2,Terminated
2023-11-26 18:00:00,S3,vol-12345678,ap-southeast-1,40.83,1707.94,Spot,Dept_B,User_1,Stopped
2023-11-26 21:00:00,RDS,vol-12345678,ap-southeast-1,6.66,1096.48,Reserved,Dept_B,User_4,Running
2023-11-27 01:00:00,Lambda,i-12345678,us-east-1,79.25,1831.13,On-Demand,Dept_B,User_1,Running
2023-11-27 02:00:00,DynamoDB,i-12345678,us-east-1,64.23,1554.36,On-Demand,Dept_B,User_5,Terminated
2023-11-27 03:00:00,RDS,vol-12345678,us-west-2,79.48,739.13,On-Demand,Dept_C,User_3,Stopped
2023-11-27 06:00:00,DynamoDB,i-12345678,ap-southeast-1,38.33,2135.24,Spot,Dept_B,User_5,Running
2023-11-27 11:00:00,DynamoDB,bucket-12345,us-west-2,36.69,751.21,Reserved,Dept_B,User_2,Running
2023-11-27 16:00:00,DynamoDB,i-87654321,ap-southeast-1,3.69,4184.79,On-Demand,Dept_C,User_1,Running
2023-11-27 17:00:00,S3,vol-12345678,ap-southeast-1,71.3,2744.99,Reserved,Dept_B,User_4,Running
2023-11-27 21:00:00,Lambda,bucket-12345,us-east-1,31.43,1503.34,Reserved,Dept_C,User_1,Running
2023-11-27 23:00:00,Lambda,vol-12345678,us-east-1,77.78,2557.58,On-Demand,Dept_D,User_4,Terminated
2023-11-28 00:00:00,DynamoDB,vol-12345678,ap-southeast-1,53.65,4188.42,Spot,Dept_D,User_1,Terminated
2023-11-28 03:00:00,EC2,bucket-12345,eu-central-1,6.66,2029.42,On-Demand,Dept_D,User_5,Stopped
2023-11-28 04:00:00,VPC,i-87654321,us-west-2,10.13,4515.42,On-Demand,Dept_C,User_3,Terminated
2023-11-28 05:00:00,DynamoDB,i-87654321,us-east-1,33.18,3134.13,On-Demand,Dept_A,User_3,Stopped
2023-11-28 07:00:00,DynamoDB,bucket-12345,ap-southeast-1,46.25,1228.73,On-Demand,Dept_A,User_1,Running
